street,street_type,street_name,municipality,province,country,latitude,longitude,geo_source
CN PATERNA,CN,PATERNA,Valencia,Valencia,Spain,39.5039227,-0.4421014,nominatim
C/ MOSQUEROLA,C/,MOSQUEROLA,Valencia,Valencia,Spain,40.4321154,-0.2616667,nominatim
AV MANUEL SOTO (ENGINYER),AV,MANUEL SOTO (ENGINYER),Valencia,Valencia,Spain,39.457828,-0.3319305,nominatim
C/ GUADALETE,C/,GUADALETE,Valencia,Valencia,Spain,38.0770479,-1.0206317,nominatim
C/ HISTORIADOR CHABÃS,C/,HISTORIADOR CHABÃS,Valencia,Valencia,Spain,38.7912878,0.1674158,nominatim
C/ JUAN BAUTISTA PASTOR,C/,JUAN BAUTISTA PASTOR,Valencia,Valencia,Spain,39.5141869,-0.3900712,nominatim
ENTD FILERO,ENTD,FILERO,Valencia,Valencia,Spain,39.3012526,-0.2929851,nominatim
C/ MANYANS,C/,MANYANS,Valencia,Valencia,Spain,39.5256028,-0.3522139,nominatim
ENTD COSTABAIXA,ENTD,COSTABAIXA,Valencia,Valencia,Spain,39.2825416,-0.2795914,nominatim
C/ CRUZ MISLATA,C/,CRUZ MISLATA,Valencia,Valencia,Spain,39.4741502,-0.4116707,nominatim
C/ MELIANA,C/,MELIANA,Valencia,Valencia,Spain,39.4969019,-0.3713111,nominatim
C/ DAVALLADA SANT MIQUEL,C/,DAVALLADA SANT MIQUEL,Valencia,Valencia,Spain,39.4771782,-0.3801079,nominatim
C/ LLEVANT,C/,LLEVANT,Valencia,Valencia,Spain,38.421167,-0.5442984,nominatim
C/ LUIS CAMPOS,C/,LUIS CAMPOS,Valencia,Valencia,Spain,39.4601684,-0.392593,nominatim
C/ LUIS CRUMIERE,C/,LUIS CRUMIERE,Valencia,Valencia,Spain,39.4898074,-0.3803558,nominatim
C/ MANUEL ARNAU,C/,MANUEL ARNAU,Valencia,Valencia,Spain,39.4494504,-0.384632,nominatim
C/ MANYÃ,C/,MANYÃ,Valencia,Valencia,Spain,38.8334672,0.0858717,nominatim
C/ MINYANA,C/,MINYANA,Valencia,Valencia,Spain,39.4712048,-0.3734347,nominatim
PL MIRACLE DEL MOCADORET,PL,MIRACLE DEL MOCADORET,Valencia,Valencia,Spain,39.4744743,-0.3762133,nominatim
C/ MUR DE SANTA ANNA,C/,MUR DE SANTA ANNA,Valencia,Valencia,Spain,39.6788124,-0.2817167,nominatim
C/ NOGUERA,C/,NOGUERA,Valencia,Valencia,Spain,38.7557886,0.1949262,nominatim
C/ PALOMINO,C/,PALOMINO,Valencia,Valencia,Spain,39.4786078,-0.3769168,nominatim
C/ PEDRALBA,C/,PEDRALBA,Valencia,Valencia,Spain,39.617067,-0.5189606,nominatim
C/ PELAI,C/,PELAI,Valencia,Valencia,Spain,39.5348537,-0.3714085,nominatim
C/ PINTOR MATARANA,C/,PINTOR MATARANA,Valencia,Valencia,Spain,39.4932486,-0.3931585,nominatim
CAMI POU D'APARISI,CAMI,POU D'APARISI,Valencia,Valencia,Spain,39.4502644,-0.3548182,nominatim
C/ REVEREND JOSEP VALERO,C/,REVEREND JOSEP VALERO,Valencia,Valencia,Spain,39.5169559,-0.3761572,nominatim
PL ROSARI,PL,ROSARI,Valencia,Valencia,Spain,39.4646881,-0.3319677,nominatim
C/ OLIMPIA AROZENA TORRES (PROFESSORA),C/,OLIMPIA AROZENA TORRES (PROFESSORA),Valencia,Valencia,Spain,39.470485,-0.3964323,nominatim
C/ SERRATELLA,C/,SERRATELLA,Valencia,Valencia,Spain,39.4930256,-0.3969093,nominatim
C/ SERRA D'EN GALCERAN,C/,SERRA D'EN GALCERAN,Valencia,Valencia,Spain,40.2696396,-0.0190324,nominatim
C/ SOLEDAT,C/,SOLEDAT,Valencia,Valencia,Spain,39.6137976,-0.5770523,nominatim
C/ TRANSFORMADOR,C/,TRANSFORMADOR,Valencia,Valencia,Spain,39.4946221,-0.3930866,nominatim
C/ VALL DE LA BALLESTERA,C/,VALL DE LA BALLESTERA,Valencia,Valencia,Spain,39.4781389,-0.4064472,nominatim
C/ VIVES DE LIERN,C/,VIVES DE LIERN,Valencia,Valencia,Spain,39.4643836,-0.3800406,nominatim
C/ JOAN FUSTER (ESCRIPTOR),C/,JOAN FUSTER (ESCRIPTOR),Valencia,Valencia,Spain,39.4654434,-0.3974334,nominatim
C/ ALCALÃ DE XIVERT,C/,ALCALÃ DE XIVERT,Valencia,Valencia,Spain,39.971408,-0.0518145,nominatim
C/ EMILI LLUCH,C/,EMILI LLUCH,Valencia,Valencia,Spain,39.4611079,-0.4023221,nominatim
C/ GUILLEM JÃFER,C/,GUILLEM JÃFER,Valencia,Valencia,Spain,39.4501303,-0.3734013,nominatim
PL MESTRE ARAMBUL SANZ,PL,MESTRE ARAMBUL SANZ,Valencia,Valencia,Spain,39.4822412,-0.3947476,nominatim
C/ SURERES,C/,SURERES,Valencia,Valencia,Spain,39.4689685,-0.4129087,nominatim
PL POETA VICENTE GAOS,PL,POETA VICENTE GAOS,Valencia,Valencia,Spain,39.4772755,-0.3494764,nominatim
C/ FERNANDO CABEDO TORRENTS (DIBUIXANT),C/,FERNANDO CABEDO TORRENTS (DIBUIXANT),Valencia,Valencia,Spain,39.4341206,-0.3934209,nominatim
C/ ALZINES,C/,ALZINES,Valencia,Valencia,Spain,39.485594,-0.3976175,nominatim
C/ PG NUM.68,C/,PG NUM.68,Valencia,Valencia,Spain,39.4988895,-0.3412154,nominatim
CTRA PERRINA,CTRA,PERRINA,Valencia,Valencia,Spain,39.4403291,-0.4070381,nominatim
C/ MURTERETA,C/,MURTERETA,Valencia,Valencia,Spain,39.4785583,-0.379528,nominatim
C/ LLANTERNERS,C/,LLANTERNERS,Valencia,Valencia,Spain,39.5277834,-0.4136612,nominatim
C/ ESCULTOR RICARD BOIX,C/,ESCULTOR RICARD BOIX,Valencia,Valencia,Spain,39.4578941,-0.3930783,nominatim
C/ PROFESSOR ERNEST LLUCH,C/,PROFESSOR ERNEST LLUCH,Valencia,Valencia,Spain,39.4757322,-0.3415653,nominatim
C/ MUSEU DE LA SEDA,C/,MUSEU DE LA SEDA,Valencia,Valencia,Spain,39.4705492,-0.3807997,nominatim
C/ SAFOR,C/,SAFOR,Valencia,Valencia,Spain,38.9240085,-0.2211257,nominatim
C/ ALFAUIR,C/,ALFAUIR,Valencia,Valencia,Spain,38.9283659,-0.2516595,nominatim
C/ ARQUEBISBE COMPANY,C/,ARQUEBISBE COMPANY,Valencia,Valencia,Spain,39.4736992,-0.3301118,nominatim
CTRA BALES,CTRA,BALES,Valencia,Valencia,Spain,39.4280424,-0.3644296,nominatim
C/ BRONCHALES,C/,BRONCHALES,Valencia,Valencia,Spain,39.5049615,-0.4231313,nominatim
C/ BON ORDE,C/,BON ORDE,Valencia,Valencia,Spain,39.4680419,-0.3873921,nominatim
CV BURJASSOT,CV,BURJASSOT,Valencia,Valencia,Spain,39.5872779,-0.4497673,nominatim
C/ CRONISTA CARRERES,C/,CRONISTA CARRERES,Valencia,Valencia,Spain,39.4829463,-0.4352867,nominatim
C/ AMBAIXADOR VICH,C/,AMBAIXADOR VICH,Valencia,Valencia,Spain,39.4723843,-0.3755435,nominatim
C/ FRANCISCO FALCONS,C/,FRANCISCO FALCONS,Valencia,Valencia,Spain,39.4476367,-0.3342354,nominatim
C/ HISTORIADOR CHABRET,C/,HISTORIADOR CHABRET,Valencia,Valencia,Spain,39.4928185,-0.3692243,nominatim
AV MALVA-ROSA,AV,MALVA-ROSA,Valencia,Valencia,Spain,39.8737296,-0.0686097,nominatim
C/ PINTOR JOVER,C/,PINTOR JOVER,Valencia,Valencia,Spain,39.4430382,-0.3667574,nominatim
C/ POETA ASINS,C/,POETA ASINS,Valencia,Valencia,Spain,39.4872844,-0.3602028,nominatim
C/ POETA QUINTANA,C/,POETA QUINTANA,Valencia,Valencia,Spain,38.3478614,-0.4889684,nominatim
C/ POBLA LLARGA,C/,POBLA LLARGA,Valencia,Valencia,Spain,39.0935703,-0.4773136,nominatim
C/ ROGER DE FLOR,C/,ROGER DE FLOR,Valencia,Valencia,Spain,39.4855953,-0.4479418,nominatim
C/ ROMERAL,C/,ROMERAL,Valencia,Valencia,Spain,39.4904911,-1.1071462,nominatim
C/ SALVADOR ALMENAR,C/,SALVADOR ALMENAR,Valencia,Valencia,Spain,39.4879622,-0.3614558,nominatim
C/ SERRA D'AGULLENT,C/,SERRA D'AGULLENT,Valencia,Valencia,Spain,39.121407,-0.5662126,nominatim
C/ TOUS,C/,TOUS,Valencia,Valencia,Spain,39.1191542,-0.5240807,nominatim
C/ XIPRERS,C/,XIPRERS,Valencia,Valencia,Spain,39.95243,-0.1128336,nominatim
C/ VICENTA RODRIGO ARCE (MESTRA),C/,VICENTA RODRIGO ARCE (MESTRA),Valencia,Valencia,Spain,39.5002619,-0.4263598,nominatim
C/ MORERES,C/,MORERES,Valencia,Valencia,Spain,38.992238,-0.1542874,nominatim
C/ BENISSODA,C/,BENISSODA,Valencia,Valencia,Spain,38.832174,-0.5302439,nominatim
C/ BERNAT DESCOLL,C/,BERNAT DESCOLL,Valencia,Valencia,Spain,39.4514222,-0.3803622,nominatim
C/ BOTAVARA,C/,BOTAVARA,Valencia,Valencia,Spain,38.2701834,-0.5309764,nominatim
C/ CABRESTANT,C/,CABRESTANT,Valencia,Valencia,Spain,39.3072827,-0.2953204,nominatim
C/ CAMPOAMOR,C/,CAMPOAMOR,Valencia,Valencia,Spain,39.4705311,-0.3452851,nominatim
C/ CANALS,C/,CANALS,Valencia,Valencia,Spain,38.9846683,-0.5356128,nominatim
C/ CANONGE ROCAFULL,C/,CANONGE ROCAFULL,Valencia,Valencia,Spain,39.4597815,-0.3333585,nominatim
C/ MOLINELL,C/,MOLINELL,Valencia,Valencia,Spain,38.8661901,-0.0120113,nominatim
C/ CARLES CORTINA,C/,CARLES CORTINA,Valencia,Valencia,Spain,39.5002289,-0.3908676,nominatim
AV CATALUNYA,AV,CATALUNYA,Valencia,Valencia,Spain,38.5393104,-0.1739082,nominatim
C/ CERDÃ DE TALLADA,C/,CERDÃ DE TALLADA,Valencia,Valencia,Spain,39.471533,-0.369829,nominatim
C/ CERVANTES,C/,CERVANTES,Valencia,Valencia,Spain,39.5066838,-0.364964,nominatim
C/ CIRAT,C/,CIRAT,Valencia,Valencia,Spain,39.3123166,-0.3179637,nominatim
C/ CISCAR,C/,CISCAR,Valencia,Valencia,Spain,39.9832279,-0.0319488,nominatim
C/ COCENTAINA,C/,COCENTAINA,Valencia,Valencia,Spain,39.5003713,-0.4280359,nominatim
C/ COLUMBRETES,C/,COLUMBRETES,Valencia,Valencia,Spain,39.9901485,-0.026263,nominatim
PL COVADONGA,PL,COVADONGA,Valencia,Valencia,Spain,39.4866973,-0.3784581,nominatim
C/ CRONISTA RIVELLES,C/,CRONISTA RIVELLES,Valencia,Valencia,Spain,39.4807099,-0.3740041,nominatim
C/ DOCTOR FERRAN,C/,DOCTOR FERRAN,Valencia,Valencia,Spain,39.1558339,-0.4321815,nominatim
C/ DOCTOR NICASI BENLLOCH,C/,DOCTOR NICASI BENLLOCH,Valencia,Valencia,Spain,39.4890472,-0.3923075,nominatim
C/ DOCTOR SEMPERE,C/,DOCTOR SEMPERE,Valencia,Valencia,Spain,39.4722,-0.3967012,nominatim
C/ ALACANT,C/,ALACANT,Valencia,Valencia,Spain,39.6647583,-0.225898,nominatim
C/ EN GIL,C/,EN GIL,Valencia,Valencia,Spain,39.4723606,-0.3790176,nominatim
C/ EN ROCA,C/,EN ROCA,Valencia,Valencia,Spain,39.4757773,-0.3788951,nominatim
PL ESCOLES PIES,PL,ESCOLES PIES,Valencia,Valencia,Spain,39.1506953,-0.4367652,nominatim
C/ ESCULTOR FREDERIC SIURANA,C/,ESCULTOR FREDERIC SIURANA,Valencia,Valencia,Spain,39.4288663,-0.3657841,nominatim
C/ ESPADA,C/,ESPADA,Valencia,Valencia,Spain,39.4754663,-1.1249531,nominatim
C/ ESPRONCEDA,C/,ESPRONCEDA,Valencia,Valencia,Spain,38.3539883,-0.4803008,nominatim
C/ ESTIVELLA,C/,ESTIVELLA,Valencia,Valencia,Spain,39.4469612,-0.3341585,nominatim
PL ALMOINA,PL,ALMOINA,Valencia,Valencia,Spain,39.4757655,-0.3744339,nominatim
AV GASPAR AGUILAR,AV,GASPAR AGUILAR,Valencia,Valencia,Spain,39.4502028,-0.3945861,nominatim
C/ GAYANO LLUCH,C/,GAYANO LLUCH,Valencia,Valencia,Spain,39.4916866,-0.3808622,nominatim
C/ HORTA,C/,HORTA,Valencia,Valencia,Spain,38.9522819,-0.1383428,nominatim
AV JOAN XXIII,AV,JOAN XXIII,Valencia,Valencia,Spain,39.1259465,-0.4485176,nominatim
C/ PALMAS,C/,PALMAS,Valencia,Valencia,Spain,40.3577685,0.3009033,nominatim
C/ LLORCA,C/,LLORCA,Valencia,Valencia,Spain,39.4679665,-0.3922482,nominatim
C/ MAGALLANES,C/,MAGALLANES,Valencia,Valencia,Spain,39.9745337,0.0127246,nominatim
C/ MILLARS (RIU),C/,MILLARS (RIU),Valencia,Valencia,Spain,39.6667362,-0.2101283,nominatim
PL OROTAVA,PL,OROTAVA,Valencia,Valencia,Spain,39.4819194,-0.3282642,nominatim
PL ÃNGEL,PL,ÃNGEL,Valencia,Valencia,Spain,39.478134,-0.3773297,nominatim
C/ ÃNGEL CUSTODI,C/,ÃNGEL CUSTODI,Valencia,Valencia,Spain,38.8863577,-0.2058969,nominatim
C/ ÃNGELS,C/,ÃNGELS,Valencia,Valencia,Spain,39.6758617,-0.289901,nominatim
PL POETA LLORENTE,PL,POETA LLORENTE,Valencia,Valencia,Spain,39.4768469,-0.3713794,nominatim
C/ QUILLA,C/,QUILLA,Valencia,Valencia,Spain,38.2722149,-0.53251,nominatim
C/ RAMON MARQUET,C/,RAMON MARQUET,Valencia,Valencia,Spain,39.464369,-0.3447048,nominatim
C/ ACTOR RIVELLES,C/,ACTOR RIVELLES,Valencia,Valencia,Spain,39.4714067,-0.3804964,nominatim
C/ RASCANYA,C/,RASCANYA,Valencia,Valencia,Spain,39.495468,-0.3694285,nominatim
C/ RUAYA,C/,RUAYA,Valencia,Valencia,Spain,39.2407601,-0.9441848,nominatim
C/ SALVADOR TUSSET,C/,SALVADOR TUSSET,Valencia,Valencia,Spain,39.4951305,-0.3952105,nominatim
PL SANT JAUME,PL,SANT JAUME,Valencia,Valencia,Spain,38.9719499,-0.5743208,nominatim
C/ SANTIAGO GALAS,C/,SANTIAGO GALAS,Valencia,Valencia,Spain,39.4652335,-0.4067213,nominatim
AV TRES CREUS,AV,TRES CREUS,Valencia,Valencia,Spain,38.3684759,-0.7959035,nominatim
C/ VIANA,C/,VIANA,Valencia,Valencia,Spain,39.4731924,-0.3818502,nominatim
C/ IOT,C/,IOT,Valencia,Valencia,Spain,39.4885278,-0.3777898,nominatim
PL TRETZE ROSES,PL,TRETZE ROSES,Valencia,Valencia,Spain,39.4686518,-0.4106872,nominatim
C/ ATZENETA,C/,ATZENETA,Valencia,Valencia,Spain,39.4589012,-0.3596458,nominatim
C/ LITERATURA,C/,LITERATURA,Valencia,Valencia,Spain,39.4650469,-0.3964481,nominatim
C/ TRENCAGEL,C/,TRENCAGEL,Valencia,Valencia,Spain,39.4816134,-0.3866747,nominatim
C/ LORENZO ROVIRA,C/,LORENZO ROVIRA,Valencia,Valencia,Spain,39.4943065,-0.3924159,nominatim
AV EUROPA,AV,EUROPA,Valencia,Valencia,Spain,39.7111459,-0.1998909,nominatim
PL HONDURES,PL,HONDURES,Valencia,Valencia,Spain,39.4740222,-0.343504,nominatim
C/ ADA LOVELACE (MATEMÃTICA),C/,ADA LOVELACE (MATEMÃTICA),Valencia,Valencia,Spain,39.4646923,-0.4001539,nominatim
PL ÃVILA,PL,ÃVILA,Valencia,Valencia,Spain,39.4816527,-0.3701474,nominatim
C/ ISMAEL BLAT (PINTOR),C/,ISMAEL BLAT (PINTOR),Valencia,Valencia,Spain,39.4325148,-0.39058,nominatim
C/ AIELO DE MALFERIT,C/,AIELO DE MALFERIT,Valencia,Valencia,Spain,38.8227341,-0.5543773,nominatim
PL BISBE LAGUARDA,PL,BISBE LAGUARDA,Valencia,Valencia,Spain,39.4944151,-0.3789769,nominatim
C/ PLANA BAIXA,C/,PLANA BAIXA,Valencia,Valencia,Spain,40.4317504,-0.2564547,nominatim
PL SANTISSIM CRIST DE NATZARET,PL,SANTISSIM CRIST DE NATZARET,Valencia,Valencia,Spain,39.4501959,-0.333641,nominatim
C/ AMADEU DESFILIS,C/,AMADEU DESFILIS,Valencia,Valencia,Spain,39.4990274,-0.3950981,nominatim
C/ FOS,C/,FOS,Valencia,Valencia,Spain,39.479074,-0.3795339,nominatim
BARRI VETERÃ,BARRI,VETERÃ,Valencia,Valencia,Spain,39.434434,-0.3914417,nominatim
C/ CIEZA,C/,CIEZA,Valencia,Valencia,Spain,39.4720222,-0.4061119,nominatim
C/ ALCUBLES,C/,ALCUBLES,Valencia,Valencia,Spain,39.4869501,-0.3884473,nominatim
C/ ALCUDIA,C/,ALCUDIA,Valencia,Valencia,Spain,39.4624446,-0.392453,nominatim
C/ ALEIXANDRE VI,C/,ALEIXANDRE VI,Valencia,Valencia,Spain,39.8483327,-0.516056,nominatim
C/ DOCTOR VICENT ZARAGOZÃ,C/,DOCTOR VICENT ZARAGOZÃ,Valencia,Valencia,Spain,39.4835084,-0.3581287,nominatim
C/ DRAGAMINES,C/,DRAGAMINES,Valencia,Valencia,Spain,39.4812412,-0.397086,nominatim
C/ FLORESTA,C/,FLORESTA,Valencia,Valencia,Spain,39.4662568,-0.3490947,nominatim
C/ CONSELLER FRANCESC BOSCH,C/,CONSELLER FRANCESC BOSCH,Valencia,Valencia,Spain,39.4654278,-0.4069773,nominatim
C/ GOLETA,C/,GOLETA,Valencia,Valencia,Spain,37.9450518,-0.7115721,nominatim
C/ GUADIANA,C/,GUADIANA,Valencia,Valencia,Spain,37.9525798,-0.7479694,nominatim
C/ GUILLEM ESCRIVÃ,C/,GUILLEM ESCRIVÃ,Valencia,Valencia,Spain,39.480209,-0.3285208,nominatim
C/ HOSPITAL,C/,HOSPITAL,Valencia,Valencia,Spain,39.471114,-0.3801608,nominatim
C/ JOANOT MARTORELL,C/,JOANOT MARTORELL,Valencia,Valencia,Spain,39.6866884,-0.2109293,nominatim
C/ MARIA LLÃCER,C/,MARIA LLÃCER,Valencia,Valencia,Spain,39.4690662,-0.3832595,nominatim
C/ MASSANASSA,C/,MASSANASSA,Valencia,Valencia,Spain,39.3969882,-0.4149712,nominatim
C/ METGE BALMIS,C/,METGE BALMIS,Valencia,Valencia,Spain,39.4821101,-0.3694596,nominatim
C/ MINIATURISTA MESSEGUER,C/,MINIATURISTA MESSEGUER,Valencia,Valencia,Spain,39.5020448,-0.4187447,nominatim
C/ MONGES,C/,MONGES,Valencia,Valencia,Spain,39.460909,-0.3919311,nominatim
C/ MONTANEJOS,C/,MONTANEJOS,Valencia,Valencia,Spain,39.9678885,-0.055347,nominatim
CTRA ANGUILA,CTRA,ANGUILA,Valencia,Valencia,Spain,39.4455883,-0.3563816,nominatim
C/ TROIA,C/,TROIA,Valencia,Valencia,Spain,39.4668987,-0.3814329,nominatim
C/ TOIXA,C/,TOIXA,Valencia,Valencia,Spain,39.7653342,-1.0406176,nominatim
AV AUSIÃS MARCH,AV,AUSIÃS MARCH,Valencia,Valencia,Spain,38.9355224,-0.1526096,nominatim
C/ CANYADA,C/,CANYADA,Valencia,Valencia,Spain,38.2854977,-0.7174843,nominatim
PL POETA MIGUEL HERNÃNDEZ,PL,POETA MIGUEL HERNÃNDEZ,Valencia,Valencia,Spain,39.4176155,-0.3989901,nominatim
C/ JOSEP RENAU,C/,JOSEP RENAU,Valencia,Valencia,Spain,39.4661587,-0.4344799,nominatim
C/ DIPUTADA CLARA CAMPOAMOR,C/,DIPUTADA CLARA CAMPOAMOR,Valencia,Valencia,Spain,39.4907077,-0.3675828,nominatim
PL CRONISTA FRANCESC MOMBLANCH,PL,CRONISTA FRANCESC MOMBLANCH,Valencia,Valencia,Spain,39.4767578,-0.3272177,nominatim
PTGE CARTELLISTA RAFAEL RAGA,PTGE,CARTELLISTA RAFAEL RAGA,Valencia,Valencia,Spain,39.4739129,-0.3552516,nominatim
C/ LLIRI BLAU (DEVESA),C/,LLIRI BLAU (DEVESA),Valencia,Valencia,Spain,39.4870495,-0.357245,nominatim
C/ PEPITA SAMPER,C/,PEPITA SAMPER,Valencia,Valencia,Spain,39.4596395,-0.3680685,nominatim
C/ ALCOIÃ,C/,ALCOIÃ,Valencia,Valencia,Spain,38.9607808,-0.1296267,nominatim
PL POLICIA LOCAL,PL,POLICIA LOCAL,Valencia,Valencia,Spain,39.4792417,-0.4012094,nominatim
PL ALQUERIA DELS BALCONS,PL,ALQUERIA DELS BALCONS,Valencia,Valencia,Spain,39.4437086,-0.3929769,nominatim
ENTD CASA DE BENGALA,ENTD,CASA DE BENGALA,Valencia,Valencia,Spain,39.4239241,-0.368849,nominatim
PL NASSIO BAYARRI (ESCULTOR),PL,NASSIO BAYARRI (ESCULTOR),Valencia,Valencia,Spain,39.4946705,-0.3877916,nominatim
C/ POETA CARLES SALVADOR,C/,POETA CARLES SALVADOR,Valencia,Valencia,Spain,39.4855165,-0.3594812,nominatim
C/ RAFAEL CORT,C/,RAFAEL CORT,Valencia,Valencia,Spain,39.4571506,-0.3668262,nominatim
C/ RAMIRO DE MAEZTU,C/,RAMIRO DE MAEZTU,Valencia,Valencia,Spain,38.2535754,-0.8129602,nominatim
C/ HONORAT JUAN,C/,HONORAT JUAN,Valencia,Valencia,Spain,39.4644582,-0.3865461,nominatim
PL MARGARITA VALLDAURA,PL,MARGARITA VALLDAURA,Valencia,Valencia,Spain,39.4733342,-0.3748541,nominatim
C/ POETA MONMENEU,C/,POETA MONMENEU,Valencia,Valencia,Spain,39.482804,-0.3760756,nominatim
PL SANTA MARGARIDA,PL,SANTA MARGARIDA,Valencia,Valencia,Spain,39.4768215,-0.3726934,nominatim
C/ AGULLENT,C/,AGULLENT,Valencia,Valencia,Spain,39.4919076,-0.3897096,nominatim
PL TAVERNES DE LA VALLDIGNA,PL,TAVERNES DE LA VALLDIGNA,Valencia,Valencia,Spain,39.102053,-0.2226159,nominatim
C/ TEIXIDORS,C/,TEIXIDORS,Valencia,Valencia,Spain,39.4407529,-0.4883739,nominatim
C/ VICENT XIMENO,C/,VICENT XIMENO,Valencia,Valencia,Spain,39.4782338,-0.3821966,nominatim
C/ VELL DE LA PALLA,C/,VELL DE LA PALLA,Valencia,Valencia,Spain,39.4740674,-0.3791035,nominatim
C/ PARE TOSCA,C/,PARE TOSCA,Valencia,Valencia,Spain,39.4785331,-0.3766465,nominatim
C/ XÃBIA,C/,XÃBIA,Valencia,Valencia,Spain,39.8179613,-0.118888,nominatim
C/ VICENTE BELTRÃN GRIMAL (ESCULTOR),C/,VICENTE BELTRÃN GRIMAL (ESCULTOR),Valencia,Valencia,Spain,39.4583529,-0.3498613,nominatim
C/ MARIA TERESA OLLER I BENLLOCH (MUSICOLOGA),C/,MARIA TERESA OLLER I BENLLOCH (MUSICOLOGA),Valencia,Valencia,Spain,39.4973071,-0.3796753,nominatim
C/ BAIX SEGURA,C/,BAIX SEGURA,Valencia,Valencia,Spain,39.3564511,-0.4797391,nominatim
C/ BARQUES,C/,BARQUES,Valencia,Valencia,Spain,39.4704116,-0.3744778,nominatim
C/ BEHRING,C/,BEHRING,Valencia,Valencia,Spain,39.444922,-0.3862123,nominatim
C/ DIPUTAT MOLINA CONEJERO,C/,DIPUTAT MOLINA CONEJERO,Valencia,Valencia,Spain,39.4508246,-0.3726917,nominatim
C/ CARMEN FERRES GARCIA-INSA (INDUMENTARISTA),C/,CARMEN FERRES GARCIA-INSA (INDUMENTARISTA),Valencia,Valencia,Spain,39.4837564,-0.3990889,nominatim
C/ MÃLAGA,C/,MÃLAGA,Valencia,Valencia,Spain,38.3513976,-0.4961888,nominatim
C/ VICENT VIDAL (CRONISTA),C/,VICENT VIDAL (CRONISTA),Valencia,Valencia,Spain,39.4614618,-0.3480891,nominatim
C/ FOIA DE BUNYOL,C/,FOIA DE BUNYOL,Valencia,Valencia,Spain,39.4293989,-0.6028744,nominatim
C/ RIBERA ALTA,C/,RIBERA ALTA,Valencia,Valencia,Spain,39.1979825,-0.4303222,nominatim
C/ ALUDERS,C/,ALUDERS,Valencia,Valencia,Spain,39.4722137,-0.3776538,nominatim
C/ ÃLVARO DE BAZÃN,C/,ÃLVARO DE BAZÃN,Valencia,Valencia,Spain,39.4812211,-0.3629254,nominatim
C/ AVELLANES,C/,AVELLANES,Valencia,Valencia,Spain,39.4746944,-0.3741907,nominatim
C/ AIORA,C/,AIORA,Valencia,Valencia,Spain,38.2693266,-0.6816276,nominatim
C/ AMANDO BLANQUER (COMPOSITOR),C/,AMANDO BLANQUER (COMPOSITOR),Valencia,Valencia,Spain,39.4835671,-0.3995435,nominatim
C/ ENGINYER DICENTA,C/,ENGINYER DICENTA,Valencia,Valencia,Spain,39.4994478,-0.4195911,nominatim
C/ FIGUEROLES DE DOMENYO,C/,FIGUEROLES DE DOMENYO,Valencia,Valencia,Spain,39.7900911,-0.8617383,nominatim
AV GAVINES,AV,GAVINES,Valencia,Valencia,Spain,39.3082839,-0.299078,nominatim
C/ GABRIEL Y GALÃN,C/,GABRIEL Y GALÃN,Valencia,Valencia,Spain,39.4538291,-0.3868761,nominatim
C/ FENOLLOSA,C/,FENOLLOSA,Valencia,Valencia,Spain,39.4786589,-0.3788551,nominatim
PL DOCTOR LANDETE,PL,DOCTOR LANDETE,Valencia,Valencia,Spain,39.4632933,-0.3718989,nominatim
C/ CASES D'AMÃLIA,C/,CASES D'AMÃLIA,Valencia,Valencia,Spain,39.4700893,-0.3555417,nominatim
C/ CADIS,C/,CADIS,Valencia,Valencia,Spain,39.6460781,-0.5113581,nominatim
C/ CALVO ACACIO,C/,CALVO ACACIO,Valencia,Valencia,Spain,39.4525017,-0.3889406,nominatim
C/ BOMBA,C/,BOMBA,Valencia,Valencia,Spain,39.494413,-0.4595967,nominatim
C/ DOCTOR SORIANO BENLLOCH,C/,DOCTOR SORIANO BENLLOCH,Valencia,Valencia,Spain,39.4998491,-0.4175675,nominatim
C/ BORRASCA,C/,BORRASCA,Valencia,Valencia,Spain,39.4559219,-0.4001112,nominatim
C/ ALQUERIA D'ASNAR,C/,ALQUERIA D'ASNAR,Valencia,Valencia,Spain,38.7719746,-0.4268442,nominatim
C/ VILLARRUBIA,C/,VILLARRUBIA,Valencia,Valencia,Spain,39.226154,-0.5260276,nominatim
C/ PIVEROT,C/,PIVEROT,Valencia,Valencia,Spain,39.3840976,-0.3337703,nominatim
PL MONTOLIVET,PL,MONTOLIVET,Valencia,Valencia,Spain,39.459155,-0.3587212,nominatim
CAMI CREU,CAMI,CREU,Valencia,Valencia,Spain,39.4720727,-0.3746699,nominatim
C/ TEULADÃ,C/,TEULADÃ,Valencia,Valencia,Spain,38.3635512,-0.4985022,nominatim
C/ EP MALILLA 131,C/,EP MALILLA 131,Valencia,Valencia,Spain,39.4398657,-0.3832809,nominatim
C/ SALVADOR CERVERÃ,C/,SALVADOR CERVERÃ,Valencia,Valencia,Spain,40.4545989,0.2809442,nominatim
C/ TOMÃS GISBERT,C/,TOMÃS GISBERT,Valencia,Valencia,Spain,39.4255317,-0.3635047,nominatim
C/ ÃNCORA,C/,ÃNCORA,Valencia,Valencia,Spain,38.0042588,-0.6673168,nominatim
C/ ONTINYENT,C/,ONTINYENT,Valencia,Valencia,Spain,39.4674289,-0.3895935,nominatim
PL ARBRE,PL,ARBRE,Valencia,Valencia,Spain,39.4785088,-0.3787451,nominatim
